Episode,TotalGlobalSteps,MeanActionJitter,MeanMechJitter
928,0,0.5595179,5.521005
929,0,0.5030368,5.231809
930,0,0.5225323,5.529327
931,0,0.5290303,5.385106
932,0,0.5099686,5.096418
933,0,0.5368465,5.442215
934,0,0.560776,5.831528
935,0,0.5205817,5.211808
936,0,0.5579522,5.521905
937,0,0.5020137,5.200033
938,0,0.5017124,4.955208
939,0,0.5497733,5.683705
940,0,0.5665523,5.421562
941,0,0.5734056,5.820437
942,0,0,18.40307
943,0,0.4931951,5.073354
944,0,0.5049061,5.421998
945,0,0,16.69361
946,0,0.5284736,5.109329
947,0,0.5177649,4.861252
948,0,0.5129945,5.268445
949,0,0,8.535043
950,0,0.4927908,5.164421
951,0,0.6052921,6.233037
952,0,0.5414297,6.038535
953,0,0.5507764,5.652943
954,0,0,21.52954
955,0,0.5428985,5.070032
956,0,0.5735655,5.578224
957,0,0.5821976,5.498095
958,0,0.534153,5.343884
959,0,0.5333666,5.781801
960,0,0.5492865,5.865498
961,0,0.5154717,5.230875
962,0,0.4945718,4.964612
963,0,0.5073486,5.065917
964,0,0.6013504,5.885488
965,0,0.5492206,5.506289
966,0,0.5016555,5.320911
967,0,0.5743535,6.054198
968,0,0.5193428,5.261502
969,0,0.5355282,5.229889
970,0,0,14.339
971,0,0.4789557,4.564446
972,0,0.5294626,4.87865
973,0,0.5763307,6.060341
974,0,0.534259,5.36909
975,0,0.506951,5.117478
976,0,0.5706141,5.679914
977,0,0.4910389,4.740551
978,0,0.5184109,4.843581
979,0,0.5506411,5.43281
980,0,0.5111146,5.341898
981,0,0.5711556,5.230579
982,0,0.5222435,5.121333
983,0,0.4990182,4.525357
984,0,0.5644894,6.090876
985,0,0.5071539,5.269116
986,0,0.5474104,5.826618
987,0,0.4546801,4.604412
988,0,0.5218106,5.061683
989,0,0.5351802,4.76322
990,0,0.6211688,5.945446
991,0,0.5991979,5.925234
992,0,0.508088,5.141871
993,0,0.5956447,5.940062
994,0,0.5115915,4.910143
995,0,0.4968957,5.039576
996,0,0.5227107,5.208572
997,0,0.5913016,5.670508
998,0,0.568561,6.131051
999,0,0.504258,4.831734
1000,0,0.5388133,5.555954
1001,0,0,8.414018
1002,0,0.5530039,5.320519
1003,0,0.531909,5.206167
1004,0,0.572543,5.827214
1005,0,0.5427854,5.371365
1006,0,0.5807369,5.917201
1007,0,0.5526195,5.473415
1008,0,0.5415328,5.620621
1009,0,0.5387868,5.407698
1010,0,0.5182194,5.342334
1011,0,0.5663342,6.023164
1012,0,0.4931019,4.735658
1013,0,0,7.805547
1014,0,0.531468,5.677932
1015,0,0.5451427,5.758551
1016,0,0.5735945,6.060393
1017,0,0.5166512,5.078434
1018,0,0.5311865,5.187153
1019,0,0.562115,5.640509
1020,0,0.5210884,5.371786
1021,0,0,8.466021
1022,0,0.5248546,5.309814
1023,0,0.5838846,5.753447
1024,0,0.5558504,5.560512
1025,0,0.4860128,5.320742
1026,0,0.5682635,6.095398
1027,0,0.4920656,4.699248
1028,0,0.5706905,5.825995
1029,0,0.5554223,5.691721
1030,0,0.5088157,5.325122
1031,0,0.5342158,5.486253
1032,0,0.5008945,5.101288
1033,0,0.5222303,5.679065
1034,0,0,15.17074
1035,0,0.5151311,5.069532
1036,0,0.5129099,5.082441
1037,0,0.3195096,5.194129
1038,0,0.5283452,5.087308
1039,0,0,5.232597
1040,0,0.5178365,5.211869
1041,0,0.5731118,5.447925
1042,0,0.5694262,5.63447
1043,0,0.5239006,5.230427
1044,0,0,10.93274
1045,0,0.5495808,5.283472
1046,0,0.5823962,6.023606
1047,0,0.4598595,4.155643
1048,0,0.4957796,5.108683
1049,0,0.5582891,5.432282
1050,0,0.5273683,4.94937
1051,0,0.5128456,5.120386
1052,0,0.5331007,5.560838
1053,0,0.5428141,5.509614
1054,0,0.5914946,6.125349
1055,0,0.4868861,4.797304
1056,0,0.5366653,5.261501
1057,0,0,6.858618
1058,0,0.5165532,5.21572
1059,0,0.5057992,5.033075
1060,0,0.5063998,5.079074
1061,0,0.4913951,4.773924
1062,0,0.5385354,5.185344
1063,0,0.5526704,5.286761
1064,0,0.5249595,5.421848
1065,0,0.560511,5.981104
1066,0,0.5404801,5.071609
1067,0,0.5651585,5.06598
1068,0,0.501085,5.117965
1069,0,0.7687045,6.242829
1070,0,0.5125326,5.249888
1071,0,0.548021,5.257292
1072,0,0.5225299,5.270844
1073,0,0.5284588,5.301079
1074,0,0.5224565,4.809314
1075,0,0.5510134,5.908864
1076,0,0.5119624,5.1851
1077,0,0.5859674,5.875374
1078,0,0.5627599,5.442399
1079,0,0.5100415,4.870408
1080,0,0.5156577,5.073199
1081,0,0.5343403,5.329154
1082,0,0.5637875,5.48105
1083,0,0.5073285,4.985903
1084,0,0.5340977,5.277603
1085,0,0.5653698,5.649692
1086,0,0.5496462,5.973086
1087,0,0.5031823,5.091224
1088,0,0.5183671,5.269395
1089,0,0.4579838,4.803741
1090,0,0.5688106,5.626559
1091,0,0.4976379,4.886154
1092,0,0.5108884,4.945178
1093,0,0.4927594,5.167406
1094,0,0.4911323,5.752741
1095,0,0.5155486,5.007831
1096,0,0.5058646,4.889836
1097,0,0.4960224,5.330898
1098,0,0.5522639,5.59235
1099,0,0.5303967,5.473373
1100,0,0.52576,5.240722
1101,0,0.5346273,5.474398
1102,0,0.2513535,4.039554
1103,0,0.5865687,6.604832
1104,0,0.536283,5.634254
1105,0,0.5254611,5.615819
1106,0,0.5870146,6.085376
1107,0,0.5259364,5.391582
1108,0,0.5173383,5.249189
1109,0,0.5270877,5.42755
1110,0,0.535958,5.230467
1111,0,0.5495854,5.308072
1112,0,0.532823,5.365317
1113,0,0.5605828,5.745412
1114,0,0.5052014,4.736218
1115,0,0.5527732,5.455856
1116,0,0.5335847,5.263289
1117,0,0.5257171,5.402807
1118,0,0.5439795,5.190996
1119,0,0.5064971,5.590512
1120,0,0,8.119901
1121,0,0.5448988,5.264248
1122,0,0.5525799,5.687213
1123,0,0.4929444,4.904314
1124,0,0.524339,5.025894
1125,0,0.4614234,4.244117
1126,0,0.5579376,5.493223
1127,0,0,11.09172
1128,0,0.5463362,4.926301
1129,0,0.5350686,5.269458
1130,0,0.5630726,5.39086
1131,0,0.555938,5.548915
1132,0,0.5072529,5.049623
1133,0,0.5100004,5.079803
1134,0,0.5230452,5.362017
1135,0,0.4722851,4.68868
1136,0,0.4902056,4.725064
1137,0,0.5193083,5.149039
1138,0,0.5051417,4.992787
1139,0,0.5097904,5.187852
1140,0,0.5186126,5.07178
1141,0,0.5525578,5.50557
1142,0,0.5426884,5.471228
1143,0,0.4800872,5.191177
1144,0,0.5045831,4.62839
1145,0,0.514012,5.215538
1146,0,0.487617,5.179276
1147,0,0.5296789,5.278238
1148,0,0.4939881,4.842567
1149,0,0.4617721,4.174998
1150,0,0.5671512,5.432266
1151,0,0.5272345,5.125174
1152,0,0.5353585,5.460171
1153,0,0.1420857,3.152476
1154,0,0.5293555,5.283371
1155,0,0.4899454,5.137822
1156,0,0.4739439,4.777198
1157,0,0.6036241,6.074835
1158,0,0.573845,6.057406
1159,0,0.5693322,5.662374
1160,0,0.4981153,5.178649
1161,0,0.5616286,5.720363
1162,0,0.4269754,3.800396
1163,0,0.4535081,5.090053
1164,0,0.5255327,5.378189
1165,0,0.545212,5.276619
1166,0,0.5291372,5.909478
1167,0,0,13.50526
1168,0,0.5388796,5.442833
1169,0,0.5233542,5.135419
1170,0,0.4904509,5.165978
1171,0,0.5183564,5.11679
1172,0,0.5785773,5.757476
1173,0,0.5742387,6.014554
1174,0,0.5475149,5.563189
1175,0,0.4731883,5.376813
1176,0,0.475311,4.6635
1177,0,0.5457679,4.998958
1178,0,0.496395,4.859219
1179,0,0.4996494,5.126467
1180,0,0.5263806,5.437922
1181,0,0.5249727,5.216764
1182,0,0.5419832,5.406855
1183,0,0.5525898,5.688724
1184,0,0.5207018,5.056759
1185,0,0.4868615,5.127683
1186,0,0.5702132,5.637131
1187,0,0.4960683,4.82012
1188,0,0.5253825,5.589987
1189,0,0.5197439,5.278295
1190,0,0.6238328,6.169283
1191,0,0.5177428,5.138884
1192,0,0.5759948,5.508982
1193,0,0.5228456,5.468334
1194,0,0.5040113,5.129678
1195,0,0.5607036,5.8484
1196,0,0.5062726,4.983497
1197,0,0.4691407,3.793983
1198,0,0.5119228,4.892653
1199,0,0.5430284,5.612079
1200,0,0.5728405,5.844964
1201,0,0,10.81101
1202,0,0.4967732,5.000785
1203,0,0.4606369,4.882804
1204,0,0.5336682,6.474017
1205,0,0.588182,5.916876
1206,0,0.566063,5.503157
1207,0,0.4912528,5.390399
1208,0,0.5084408,5.10301
1209,0,0.485836,4.994024
1210,0,0.5267764,5.257796
1211,0,0.554704,5.80172
1212,0,0.5953898,5.871855
1213,0,0.573917,5.531922
1214,0,0.501688,4.563394
1215,0,0.6370777,6.087353
1216,0,0,25.56955
1217,0,0,0
1218,0,0.4933627,4.933639
1219,0,0.4908021,5.004242
1220,0,0.5644141,6.096054
1221,0,0,8.807048
1222,0,0.5215309,5.152087
1223,0,0.5186554,5.512799
1224,0,0.5756246,5.82316
1225,0,0.5064175,4.8639
1226,0,0.54888,5.431756
1227,0,0.5321934,5.209526
1228,0,0.5044745,5.223573
1229,0,0,13.82729
1230,0,0.5696262,5.334332
1231,0,0.6036353,5.618994
1232,0,0.5397596,5.182597
1233,0,0.5249684,5.18573
1234,0,0.509648,5.124447
1235,0,0.5090756,5.017025
1236,0,0.5596587,4.77843
1237,0,0.5362937,5.553476
1238,0,0.5170562,5.049655
1239,0,0.5053381,5.183642
1240,0,0,12.62756
1241,0,0.3736125,3.268463
1242,0,0.5820367,6.126587
1243,0,0.5449696,5.380743
1244,0,0.6517451,6.194815
1245,0,0.476348,5.496395
1246,0,0.568727,6.048864
1247,0,0,14.56272
1248,0,0.4871768,4.774383
1249,0,0.5900651,5.898616
1250,0,0.5369654,5.195615
1251,0,0.5219779,4.801959
1252,0,0.5531268,5.513212
1253,0,0.4727052,5.280314
1254,0,0,6.024012
1255,0,0.2286819,2.790296
1256,0,0.5196464,5.019759
1257,0,0.4973483,5.20975
1258,0,0.4996617,4.891777
1259,0,0.550991,6.255136
1260,0,0.5504599,5.38272
1261,0,0.6292852,5.362683
1262,0,0.4939443,4.976424
1263,0,0.5613514,5.406889
1264,0,0.5647119,5.66627
1265,0,0.5236052,5.299269
1266,0,0.540258,5.517527
1267,0,0.5564693,5.555465
1268,0,0.5990754,5.947151
1269,0,0,11.23305
1270,0,0.5313057,4.842777
1271,0,0.5361711,5.626255
1272,0,0.5319504,5.330766
1273,0,0.5422901,5.122534
1274,0,0.5555891,5.042803
1275,0,0.5303242,5.301182
1276,0,0.4894812,5.312521
1277,0,0.5095214,5.671434
1278,0,0,9.542069
1279,0,0.6067802,6.251338
1280,0,0,19.61906
1281,0,0.5800619,5.867338
1282,0,0.5214186,4.756036
1283,0,0.5105582,5.355947
1284,0,0.5070035,5.402971
1285,0,0.5729588,4.905525
1286,0,0.5616102,5.676385
1287,0,0.5190746,5.3406
1288,0,0.4199866,4.615631
1289,0,0.5711028,5.712682
1290,0,0.5464242,5.670466
1291,0,0.4782491,5.340042
1292,0,0.5099004,4.887711
1293,0,0,13.99414
1294,0,0.491978,4.443996
1295,0,0,11.52237
1296,0,0.5416264,5.423127
1297,0,0.4919191,4.921256
1298,0,0.4799185,4.341466
1299,0,0.6152016,5.938572
1300,0,0.51967,5.49269
1301,0,0.4993712,4.798726
1302,0,0.5384151,5.535764
1303,0,0,8.02768
1304,0,0,0
1305,0,0.5474891,5.304901
1306,0,0.5317925,5.741568
1307,0,0.5517353,5.590613
1308,0,0.559526,5.183711
1309,0,0.52009,5.52533
1310,0,0.4991726,5.134876
1311,0,0.5100897,4.917595
1312,0,0.5388857,5.409128
1313,0,0.5462685,5.516579
1314,0,0.5300894,5.204333
1315,0,0.5772878,5.506691
1316,0,0.5582448,5.450012
1317,0,0.5250108,4.872828
1318,0,0.6566029,6.442787
1319,0,0.5186862,5.260504
1320,0,0.527343,5.275766
1321,0,0.5169377,5.303549
1322,0,0.5445924,5.442359
1323,0,0.6301753,6.42935
1324,0,0.5594569,5.864505
1325,0,0.5334974,4.991292
1326,0,0.5675178,5.870695
1327,0,0.54045,5.034339
1328,0,0.4745606,4.638225
1329,0,0.5506539,5.01913
1330,0,0.5614037,5.353502
1331,0,0.5091776,4.807132
1332,0,0.5182931,5.468473
1333,0,0,6.565851
1334,0,0.5118538,4.89994
1335,0,0.5274391,5.265676
1336,0,0.5672414,5.586397
1337,0,0.5563518,6.018824
1338,0,0.5458102,5.512606
1339,0,0,13.96608
1340,0,0,0
1341,0,0.5407934,5.718886
1342,0,0.4835922,4.59651
1343,0,0.4967018,5.518477
1344,0,0,17.15922
1345,0,0,0
1346,0,0.5225154,5.596904
1347,0,0.5528321,5.737705
1348,0,0.5325502,5.313312
1349,0,0.5087901,5.102783
1350,0,0.5137047,4.893137
1351,0,0.5169556,5.587433
1352,0,0.577919,6.011917
1353,0,0,13.28966
1354,0,0.5306337,5.055845
1355,0,0.5039216,4.882862
1356,0,0.5435305,5.353218
1357,0,0.5097424,4.87691
1358,0,0.5307717,5.373588
1359,0,0.521372,5.59472
1360,0,0.4994881,5.280412
1361,0,0.5385678,5.509645
1362,0,0.5342409,5.282238
1363,0,0.4530985,3.939128
1364,0,0.5459757,5.510278
1365,0,0.5124494,5.082137
1366,0,0.518465,5.902722
1367,0,0.5465485,5.557303
1368,0,0.5381365,5.400822
1369,0,0.5516044,5.982152
1370,0,0.5451087,5.288665
1371,0,0.5334464,5.068569
1372,0,0,8.817967
1373,0,0,0
1374,0,0.5480511,5.271221
1375,0,0.5502734,5.829184
1376,0,0.5138276,5.052999
1377,0,0.5032989,5.314856
1378,0,0.5248379,5.072156
1379,0,0.5170869,5.236047
1380,0,0.5376014,5.655777
1381,0,0.5214562,5.173416
1382,0,0,9.990096
1383,0,0.5655841,5.382715
1384,0,0.5207435,5.3027
1385,0,0.575448,5.46086
1386,0,0.5380421,5.310845
1387,0,0.5793297,6.551033
1388,0,0.5764204,5.490945
1389,0,0.4905205,5.765397
1390,0,0.5231452,5.299501
1391,0,0.5762416,5.615561
1392,0,0.5566228,5.806056
1393,0,0.4950732,4.910589
1394,0,0,7.655224
1395,0,0.5439149,5.536323
1396,0,0.5345916,5.354435
1397,0,0.5231712,5.197234
1398,0,0.552351,5.40294
1399,0,0.5922422,6.228703
1400,0,0,11.57839
1401,0,0.5252545,4.987476
1402,0,0.492612,5.054397
1403,0,0.5307327,4.873564
1404,0,0.5147239,5.126029
1405,0,0.5691751,5.800932
1406,0,0.5459394,6.166329
1407,0,0.6010249,5.708483
1408,0,0.5386195,5.655437
1409,0,0.5326882,5.716973
1410,0,0.5531634,5.386022
1411,0,0.5683149,5.125983
1412,0,0.549096,5.410845
1413,0,0.5622462,5.532518
1414,0,0.5367826,5.56422
1415,0,0,9.632911
1416,0,0.5061523,4.996016
1417,0,0.5323257,5.200945
1418,0,0.5361681,5.517084
1419,0,0.5568753,4.786294
1420,0,0,13.84598
1421,0,0.5142075,5.060643
1422,0,0.5127376,4.958402
1423,0,0.5156159,4.889742
1424,0,0.549843,5.878481
1425,0,0.551263,5.269833
1426,0,0.6654199,5.729395
1427,0,0.5295044,5.31452
1428,0,0.5511389,5.621457
1429,0,0.568879,5.861531
1430,0,0.6097221,6.375694
1431,0,0.5446239,4.958387
1432,0,0.537538,5.584419
1433,0,0.5351767,5.270406
1434,0,0.5149735,5.0953
1435,0,0.537434,5.135003
1436,0,0.4513422,4.430603
1437,0,0.4850795,4.78463
1438,0,0.4788243,5.92279
1439,0,0.4705974,5.144289
1440,0,0.6144893,6.479554
1441,0,0.5257605,5.394077
1442,0,0.5182421,4.948976
1443,0,0.5041231,5.380455
1444,0,0.5386679,5.158541
1445,0,0.5159619,5.195023
1446,0,0.536838,5.39979
1447,0,0.5239121,5.346164
1448,0,0.5228386,5.279303
1449,0,0,16.09441
1450,0,0.4854313,4.686479
1451,0,0.3995853,6.389533
1452,0,0.3512343,6.084712
1453,0,0.3767158,4.511344
1454,0,0.5228313,5.264221
1455,0,0.5364426,5.269694
1456,0,0.4883874,4.784686
1457,0,0,10.38549
1458,0,0.5446485,5.128337
1459,0,0,12.9669
1460,0,0.5492968,5.434062
1461,0,0.5291002,4.932557
1462,0,0.5326485,5.198292
1463,0,0.5794691,5.964497
1464,0,0.5274521,5.193608
1465,0,0.5643835,5.771699
1466,0,0.5424986,5.36945
1467,0,0.5058989,4.736349
1468,0,0.5403518,5.643348
1469,0,0.5614226,5.433598
1470,0,0.5421054,5.388225
1471,0,0.5466818,5.33961
1472,0,0.5225653,6.343046
1473,0,0.5352032,5.204564
1474,0,0.5311345,5.548687
1475,0,0.5057054,4.744132
1476,0,0.5517944,5.738826
1477,0,0.550295,5.383941
1478,0,0.5602299,5.254902
1479,0,0.5145535,5.161054
1480,0,0.5704569,6.057255
1481,0,0.6036441,5.888505
1482,0,0.5676364,5.722681
1483,0,0.5146943,5.061862
1484,0,0,7.585592
1485,0,0.5020409,4.912576
1486,0,0.536311,5.491914
1487,0,0.5137697,5.114496
1488,0,0,6.186529
1489,0,0,0
1490,0,0,0
1491,0,0.4979342,5.345689
1492,0,0.5286605,5.385699
1493,0,0.5455173,5.843924
1494,0,0.6475497,6.438521
1495,0,0.5254813,4.962516
1496,0,0.5267713,5.06994
1497,0,0.5323538,5.320398
1498,0,0.4841163,5.044484
1499,0,0.517774,5.538827
1500,0,0.510415,5.550414
1501,0,0.5631135,5.469145
1502,0,0.5632584,5.794385
1503,0,0.5978557,6.050009
1504,0,0.5309812,5.097645
1505,0,0.5515367,5.59069
1506,0,0.5449018,5.220015
1507,0,0.5033766,5.176798
1508,0,0.5196056,5.097776
1509,0,0.5715232,5.413722
1510,0,0.5307242,5.343783
1511,0,0.5064166,5.434756
1512,0,0.5617265,5.417705
1513,0,0.5085835,5.268811
1514,0,0.522079,5.283064
1515,0,0.5279083,5.165752
1516,0,0.4823528,5.367931
1517,0,0.5227954,5.509096
1518,0,0.5199801,5.237729
1519,0,0.5128695,5.181244
1520,0,0.4908854,4.689366
1521,0,0.5376825,5.154565
1522,0,0.5003164,5.079816
1523,0,0.6359865,5.902302
1524,0,0.5640805,5.631715
1525,0,0.5013608,4.857445
1526,0,0,14.39787
1527,0,0.5828303,5.354526
1528,0,0.5241456,5.409858
1529,0,0.5850271,6.006884
1530,0,0.5228618,5.22503
1531,0,0.3040138,3.900778
1532,0,0.5786026,5.782524
1533,0,0.5574522,5.687479
1534,0,0.4836639,5.04257
1535,0,0.5563474,5.564619
1536,0,0.5619944,5.547075
1537,0,0.5258512,5.293408
1538,0,0.5195749,5.155421
1539,0,0.5438773,5.393236
1540,0,0.5771666,5.418475
1541,0,0.5022684,4.830196
1542,0,0.4811863,4.900568
1543,0,0.4724971,6.170097
1544,0,0.503803,4.895562
1545,0,0.5414696,5.242469
1546,0,0.4902797,5.097465
1547,0,0.5339384,5.808847
1548,0,0.5155386,5.220074
1549,0,0.5027848,4.961002
1550,0,0.5349095,5.601334
1551,0,0,6.477234
1552,0,0.5661916,5.574105
1553,0,0.4927253,5.4631
1554,0,0.5003135,5.290793
1555,0,0.5432404,5.175767
1556,0,0.5535129,5.423398
1557,0,0.5319642,5.127694
1558,0,0.5046198,5.151602
1559,0,0.5442616,5.437208
1560,0,0.5229288,5.426687
1561,0,0.4895751,4.790582
1562,0,0,9.738188
1563,0,0.5995464,6.089422
1564,0,0,8.289295
1565,0,0.6222424,6.088497
1566,0,0.5163799,5.105771
1567,0,0.5527344,5.258394
1568,0,0.5480725,5.817081
1569,0,0.5844039,6.021821
1570,0,0,15.92254
1571,0,0.5234234,5.443577
1572,0,0.5755636,5.778206
1573,0,0.4759064,5.107463
1574,0,0.5472795,5.75796
1575,0,0.6075015,5.691039
1576,0,0.5039498,4.483735
1577,0,0.5287985,5.183196
1578,0,0.569642,5.345366
1579,0,0.5197614,5.427921
1580,0,0.5765142,6.465103
1581,0,0.5444794,5.448844
1582,0,0.5156112,5.20388
1583,0,0.5392486,5.180443
1584,0,0.5080155,5.452617
1585,0,0.5465603,5.582376
1586,0,0.5039232,5.132876
1587,0,0,17.44091
1588,0,0.5134008,4.884224
1589,0,0,12.65973
1590,0,0.52933,5.418913
1591,0,0.4992407,4.943285
1592,0,0.5223534,5.696543
1593,0,0.560531,6.25343
1594,0,0.6046166,5.44189
1595,0,0.5384993,5.238709
1596,0,0.5068454,5.034223
1597,0,0.5269675,5.195721
1598,0,0.5463625,5.633762
1599,0,0.5350361,5.36789
1600,0,0.4893009,4.497529
1601,0,0.5350854,5.332347
1602,0,0.5266331,5.349908
1603,0,0.5194083,5.079872
1604,0,0.571137,5.19064
1605,0,0.5270802,5.398759
1606,0,0.5514176,5.411317
1607,0,0.5081103,5.42875
1608,0,0.5377586,5.629571
1609,0,0.5171944,5.114818
1610,0,0.5370482,5.216176
1611,0,0.560136,5.959134
1612,0,0.4883659,4.494603
1613,0,0,9.940261
1614,0,0.502502,5.162844
1615,0,0.5417464,5.460004
1616,0,0.4726523,4.519212
1617,0,0.48237,4.878399
1618,0,0.5620503,6.458888
1619,0,0.5615969,5.860641
1620,0,0.5094237,4.680515
1621,0,0.533779,5.178544
1622,0,0.5623785,5.819877
1623,0,0.5522487,5.624787
1624,0,0.537909,5.221193
1625,0,0.5465157,5.256968
1626,0,0.5719922,5.687275
1627,0,0.5476999,5.822516
1628,0,0.495257,4.835599
1629,0,0.5635947,5.559059
1630,0,0.4970951,4.791004
1631,0,0.5283028,5.282799
1632,0,0.5259326,5.206117
1633,0,0.5467024,5.068583
1634,0,0.5458043,5.613622
1635,0,0.4530969,4.375339
1636,0,0.5538785,5.286535
1637,0,0.5617918,5.820445
1638,0,0.5272282,5.275396
1639,0,0.5145971,4.895417
1640,0,0.5091596,5.140661
1641,0,0.5087177,5.245753
1642,0,0.5442078,5.267738
1643,0,0.5155749,4.982399
1644,0,0.5401266,5.725571
1645,0,0.5119616,4.913313
1646,0,0.5000613,5.082126
1647,0,0.573947,5.82789
1648,0,0.4949705,4.948375
1649,0,0.5578855,6.062563
1650,0,0.5188264,5.296569
1651,0,0.5504031,5.530305
1652,0,0.5344281,5.32585
1653,0,0.5562716,5.556699
1654,0,0.4949522,5.316827
1655,0,0.5168018,5.287531
1656,0,0.5392852,5.251405
1657,0,0.5514881,5.47991
1658,0,0.5420269,5.983614
1659,0,0.3090185,3.91306
1660,0,0.5190486,5.09912
1661,0,0.4877017,4.640596
1662,0,0.5225223,5.191069
1663,0,0.5507111,5.188564
1664,0,0.5498692,5.415174
1665,0,0.5853638,5.896847
1666,0,0.497184,4.934216
1667,0,0.5101545,4.704567
1668,0,0.5483068,5.698994
1669,0,0.4929562,4.798905
1670,0,0.5225626,5.507733
1671,0,0.5452492,4.812182
1672,0,0.5609662,5.662889
1673,0,0.5693707,6.093946
1674,0,0.5100904,5.431389
1675,0,0.5324031,5.148157
1676,0,0.5025924,5.009909
1677,0,0.5025848,5.178943
1678,0,0.1563252,3.233515
1679,0,0.5884081,6.26678
1680,0,0.5320286,5.395045
1681,0,0.5080306,5.062665
1682,0,0.513405,5.205265
1683,0,0.3422777,4.429006
1684,0,0.5699152,6.011056
1685,0,0.5328014,5.375154
1686,0,0.6024905,5.902768
1687,0,0.5395907,5.197821
1688,0,0.5105408,5.483129
1689,0,0.513898,5.135449
1690,0,0.5712864,6.040046
1691,0,0.5712898,6.096533
1692,0,0.5049348,4.770158
1693,0,0.5278206,5.188135
1694,0,0.5285598,5.034309
1695,0,0.5099163,5.132909
1696,0,0,10.83547
1697,0,0.5534107,5.573748
1698,0,0.5755147,6.062773
1699,0,0.5402886,5.424751
1700,0,0,13.3951
1701,0,0.5120634,5.462163
1702,0,0.4938983,4.598365
1703,0,0.5052267,5.03858
1704,0,0.5334261,5.733618
1705,0,0,11.23277
1706,0,0,0
1707,0,0.5590979,5.705341
1708,0,0.5351999,5.306115
1709,0,0.5267415,4.793969
1710,0,0.4615464,5.815986
1711,0,0.4867495,4.687538
1712,0,0.5314878,5.209127
1713,0,0.5211911,5.303423
1714,0,0.4821423,5.661432
1715,0,0.5373292,4.827806
1716,0,0.5361007,5.991601
1717,0,0.5509466,5.449724
1718,0,0.5259553,5.249865
1719,0,0.538228,5.202318
1720,0,0.5235129,5.164621
1721,0,0.4829342,4.759399
1722,0,0.5184702,5.23208
1723,0,0.596594,5.639976
1724,0,0,8.776755
1725,0,0.5296643,5.087793
1726,0,0.545364,5.512612
1727,0,0.5234084,5.189409
1728,0,0.4941359,4.931846
1729,0,0.5437549,5.366527
1730,0,0.4874436,4.570531
1731,0,0.5802172,6.220557
1732,0,0.591216,5.815417
1733,0,0.5228062,5.179592
1734,0,0.5407397,5.623958
1735,0,0.5522193,5.968803
1736,0,0.5451651,5.217977
1737,0,0.580952,5.980482
1738,0,0.5638996,5.659909
1739,0,0.5728593,5.840189
1740,0,0.5358342,5.997176
1741,0,0.4570864,3.888842
1742,0,0.5411566,5.403543
1743,0,0.5163931,5.043891
1744,0,0,9.364561
1745,0,0,0
1746,0,0.5419089,5.576645
1747,0,0.4824537,5.194227
1748,0,0.5373237,5.246544
1749,0,0.5294607,5.503686
1750,0,0.5340528,5.509557
1751,0,0.5126304,5.108291
1752,0,0.5666092,5.155965
1753,0,0.5478742,5.492136
1754,0,0,20.12571
1755,0,0.5644726,6.072
1756,0,0.5509948,5.611128
1757,0,0.5397532,5.358727
1758,0,0.5134182,5.107423
1759,0,0.5101853,5.185862
1760,0,0.5890306,5.924397
1761,0,0.501852,4.93124
1762,0,0.5284525,5.125288
1763,0,0.5697208,5.750771
1764,0,0.5932882,6.024953
1765,0,0.5322563,5.571416
1766,0,0.5622047,5.29396
1767,0,0.5882719,5.882432
1768,0,0.5307698,5.47859
1769,0,0.5114906,5.224318
1770,0,0.5285797,5.233782
1771,0,0.5077084,5.177434
1772,0,0.5740483,5.436688
1773,0,0.5471183,5.823219
1774,0,0.4964847,5.032416
1775,0,0.5502546,5.521431
1776,0,0.5257188,5.18067
1777,0,0.5135105,5.330386
1778,0,0.5413841,5.712226
1779,0,0.5094134,4.641804
1780,0,0,8.640444
1781,0,0.5525135,5.291416
1782,0,0.5588775,5.368654
1783,0,0.5383661,5.343159
1784,0,0.5168703,5.1055
1785,0,0.4879687,4.887318
1786,0,0.5425498,5.317889
1787,0,0.5063969,4.887808
1788,0,0,10.3504
1789,0,0.4381604,3.343899
1790,0,0.5452856,5.632736
1791,0,0.5088178,5.225519
1792,0,0.5620407,6.24959
1793,0,0.470514,4.981771
1794,0,0,12.48142
1795,0,0.4725497,4.976383
1796,0,0.5689325,6.009768
1797,0,0.5534158,5.240239
1798,0,0.5116747,5.275888
1799,0,0.5412462,5.464357
1800,0,0.5733362,5.789311
1801,0,0.5217109,5.166448
1802,0,0.5657408,5.241553
1803,0,0.557988,5.27701
1804,0,0.5732652,5.916886
1805,0,0.5560803,5.43785
1806,0,0.5058218,4.857006
1807,0,0.5896052,5.800426
1808,0,0.5120947,5.088905
1809,0,0,13.03582
1810,0,0.5485343,5.745987
1811,0,0.561891,6.249841
1812,0,0.5508438,5.391591
1813,0,0,5.797318
1814,0,0,0
1815,0,0,0
1816,0,0.5175914,5.51532
1817,0,0.5594137,5.689498
1818,0,0.5419947,5.406057
1819,0,0.5175343,5.036471
1820,0,0.4920494,4.653272
1821,0,0.5031732,5.50459
1822,0,0.5072698,5.648606
1823,0,0.5154167,5.093715
1824,0,0.5319751,5.317168
1825,0,0.5461014,5.828042
1826,0,0.5171117,5.422229
1827,0,0.5741009,5.727058
1828,0,0.5096251,4.936479
1829,0,0.3374166,4.746465
1830,0,0.5382794,5.325094
