Wall time,Step,Value
1775055814.9134605,900000,-1.2551262378692627
1775055827.5422525,910000,-1.9055616855621338
1775055839.8758848,920000,-1.671271800994873
1775055861.108117,930000,-0.7062324285507202
1775055872.7956405,940000,-0.08169481158256531
1775055885.221795,950000,-0.06288310140371323
1775055897.7222338,960000,-0.7907305955886841
1775055910.247982,970000,-0.2546735405921936
1775055922.9444146,980000,-0.8406690359115601
1775055935.0336292,990000,-0.28389713168144226
1775055947.7369802,1000000,-0.5913978219032288
1775055959.62542,1010000,-0.6335543990135193
1775055972.520726,1020000,-0.7862982153892517
1775055993.0171404,1030000,-0.19814422726631165
1775056005.5713885,1040000,0.35154977440834045
1775056017.9571004,1050000,1.2393275499343872
1775056030.2910204,1060000,0.7929407954216003
1775056042.6923301,1070000,0.9493661522865295
1775056055.0376778,1080000,0.42913663387298584
1775056067.5868714,1090000,0.849407434463501
1775056079.498534,1100000,0.12560619413852692
1775056092.0668595,1110000,0.8954797983169556
1775056104.6329706,1120000,0.2149210125207901
1775056125.5350897,1130000,0.7967392206192017
1775056138.0878437,1140000,1.7143356800079346
1775056150.1460915,1150000,1.4203081130981445
1775056162.7819781,1160000,1.9241371154785156
1775056175.362842,1170000,2.2143335342407227
1775056187.345669,1180000,1.4749141931533813
1775056199.772872,1190000,1.7241523265838623
1775056212.5301347,1200000,2.1618692874908447
1775056224.595834,1210000,1.5311670303344727
1775056237.0803695,1220000,1.7724777460098267
1775056249.6845238,1230000,1.7814208269119263
1775056270.681119,1240000,3.6031110286712646
1775056283.2067845,1250000,4.09843635559082
1775056295.710967,1260000,3.534984588623047
1775056307.9078202,1270000,3.199418306350708
1775056320.5563638,1280000,2.8768186569213867
1775056332.6092422,1290000,2.7883496284484863
1775056344.9801288,1300000,3.1525022983551025
1775056357.206646,1310000,2.9939353466033936
1775056370.0000348,1320000,3.297316074371338
1775056382.3595793,1330000,3.4543259143829346
1775056403.2250235,1340000,4.008455276489258
1775056415.5184863,1350000,4.520940780639648
1775056428.0785081,1360000,3.626129627227783
1775056440.5634859,1370000,4.340549468994141
1775056452.9876375,1380000,4.511914253234863
1775056465.2192094,1390000,5.4528374671936035
1775056477.5307198,1400000,5.0082783699035645
1775056490.0912359,1410000,4.051750183105469
1775056502.59829,1420000,4.558207035064697
1775056515.0806892,1430000,4.465835094451904
1775056535.9691467,1440000,6.489526271820068
1775056548.4481254,1450000,6.619182109832764
1775056560.6933293,1460000,5.386806488037109
1775056573.0329554,1470000,4.843178749084473
1775056585.264721,1480000,6.382374286651611
1775056597.679786,1490000,5.61107063293457
1775056610.2438197,1500000,5.1182098388671875
1775056622.8570163,1510000,5.86073112487793
1775056635.17411,1520000,6.061258316040039
1775056647.919776,1530000,5.463425636291504
1775056668.8317482,1540000,6.148577690124512
1775056681.2189026,1550000,5.663248538970947
1775056693.6988626,1560000,6.986603260040283
1775056705.995692,1570000,7.697389602661133
1775056718.6903937,1580000,6.945635795593262
1775056731.012033,1590000,7.021805763244629
1775056743.4205954,1600000,7.861560821533203
1775056755.9510934,1610000,6.341078281402588
1775056768.2047374,1620000,7.2395100593566895
1775056781.1389403,1630000,6.809843063354492
1775056792.9179428,1640000,7.391110897064209
1775056814.188017,1650000,8.240602493286133
1775056826.5518386,1660000,8.13329792022705
1775056839.1119742,1670000,9.10564136505127
1775056851.9109375,1680000,7.352080345153809
1775056864.3702018,1690000,7.280370712280273
1775056876.834986,1700000,8.16456127166748
1775056889.02203,1710000,8.126381874084473
1775056901.6642482,1720000,8.031426429748535
1775056913.836419,1730000,7.923714637756348
1775056926.3265915,1740000,7.723177433013916
1775056947.2695954,1750000,7.6967058181762695
1775056959.818414,1760000,9.432686805725098
1775056971.9605727,1770000,9.62255573272705
1775056984.377413,1780000,9.273118019104004
1775056996.766117,1790000,9.072867393493652
1775057009.1370313,1800000,9.253003120422363
1775057021.6909375,1810000,8.48410415649414
1775057034.0365853,1820000,9.66347885131836
1775057046.3453703,1830000,9.199785232543945
1775057058.7223082,1840000,9.451374053955078
1775057079.7188628,1850000,9.34327220916748
1775057092.2050562,1860000,9.659582138061523
1775057104.877373,1870000,9.476410865783691
1775057117.7701504,1880000,10.230489730834961
1775057129.8574948,1890000,10.357605934143066
1775057142.2305436,1900000,9.405248641967773
1775057154.9342847,1910000,9.975128173828125
1775057167.1634705,1920000,10.6071195602417
1775057179.8778408,1930000,10.546727180480957
1775057192.0988905,1940000,9.166393280029297
1775057213.3273482,1950000,10.914437294006348
1775057225.4812794,1960000,11.517769813537598
1775057238.0744731,1970000,11.377995491027832
1775057250.7216935,1980000,10.33173942565918
1775057263.0469818,1990000,11.053223609924316
1775057275.6866322,2000000,10.904159545898438
1775057288.2225575,2010000,11.869661331176758
1775057300.6168385,2020000,11.324946403503418
1775057313.073027,2030000,11.532031059265137
1775057325.1045613,2040000,12.037379264831543
1775057337.7926362,2050000,10.098527908325195
1775057358.9887228,2060000,11.201648712158203
1775057371.4739914,2070000,11.23748779296875
1775057383.9644496,2080000,11.943857192993164
1775057396.4311123,2090000,10.511932373046875
1775057408.8767664,2100000,12.2914457321167
