Wall time,Step,Value
1777152876.5201108,10000,80.12195587158203
1777152889.1953473,20000,72.99179077148438
1777152899.3132083,30000,74.06175994873047
1777152910.196225,40000,78.57657623291016
1777152920.7841835,50000,78.9302978515625
1777152931.172427,60000,77.82337188720703
1777152942.7120261,70000,78.93379974365234
1777152953.627068,80000,78.19837188720703
1777152964.3062959,90000,80.31680297851562
1777152974.5517895,100000,79.78324127197266
1777152996.30139,110000,72.5108642578125
1777153006.902396,120000,70.92498016357422
1777153017.4774995,130000,73.47633361816406
1777153027.9572253,140000,75.36540222167969
1777153038.968811,150000,83.51593017578125
1777153049.905452,160000,73.51164245605469
1777153060.3726976,170000,80.13616180419922
1777153070.7451231,180000,73.0345458984375
1777153081.7004452,190000,72.25055694580078
1777153093.2398636,200000,81.77662658691406
1777153114.104941,210000,77.48870849609375
1777153125.6597974,220000,82.1076889038086
1777153136.7809174,230000,81.76270294189453
1777153147.9387455,240000,74.7458267211914
1777153158.6281383,250000,75.77664184570312
1777153169.9387429,260000,78.9619369506836
1777153180.493065,270000,78.45207977294922
1777153191.7050364,280000,78.72223663330078
1777153202.75113,290000,80.3173599243164
1777153212.63669,300000,80.6703872680664
1777153234.4638243,310000,78.282958984375
1777153245.3666813,320000,77.98196411132812
1777153256.0558472,330000,75.65296936035156
1777153267.3515334,340000,79.18978118896484
1777153278.591956,350000,74.84901428222656
1777153289.3923225,360000,77.25408172607422
1777153300.7250786,370000,77.64839172363281
1777153312.1117015,380000,83.87897491455078
1777153322.7821276,390000,80.64791107177734
1777153333.2720587,400000,79.04421997070312
1777153344.767317,410000,77.21463775634766
1777153366.3728473,420000,74.78598022460938
1777153377.7358017,430000,84.15657043457031
1777153388.7365005,440000,75.48983764648438
1777153399.357453,450000,72.53089904785156
1777153409.6933808,460000,81.62923431396484
1777153421.636889,470000,81.76435852050781
1777153432.2881315,480000,75.27967834472656
1777153443.0675335,490000,77.12591552734375
1777153454.4989963,500000,81.21276092529297
