Wall time,Step,Value
1777152876.5201108,10000,54.39768981933594
1777152889.1953473,20000,38.95513153076172
1777152899.3132083,30000,40.96332550048828
1777152910.196225,40000,52.32132339477539
1777152920.7841835,50000,40.889896392822266
1777152931.1739373,60000,48.698307037353516
1777152942.7120261,70000,42.085140228271484
1777152953.627068,80000,46.6085319519043
1777152964.3062959,90000,49.51481628417969
1777152974.5517895,100000,48.32957077026367
1777152996.30139,110000,37.48938751220703
1777153006.9033988,120000,37.70680236816406
1777153017.4774995,130000,49.06047821044922
1777153027.958229,140000,41.599735260009766
1777153038.968811,150000,48.15048599243164
1777153049.905452,160000,39.34519958496094
1777153060.3726976,170000,45.32237243652344
1777153070.7451231,180000,44.29264831542969
1777153081.7004452,190000,38.09322738647461
1777153093.2398636,200000,44.505550384521484
1777153114.1059418,210000,42.550086975097656
1777153125.660302,220000,43.82896041870117
1777153136.7809174,230000,39.62902069091797
1777153147.9387455,240000,35.95262145996094
1777153158.6281383,250000,41.94505310058594
1777153169.9387429,260000,40.86678695678711
1777153180.493065,270000,35.50263977050781
1777153191.7050364,280000,37.8975830078125
1777153202.75113,290000,37.81748580932617
1777153212.63669,300000,38.80442810058594
1777153234.4643264,310000,35.8519287109375
1777153245.3666813,320000,34.292110443115234
1777153256.0558472,330000,28.3941650390625
1777153267.3530364,340000,31.95438003540039
1777153278.591956,350000,29.850629806518555
1777153289.3923225,360000,29.31531524658203
1777153300.7255874,370000,32.22114944458008
1777153312.1127067,380000,32.959754943847656
1777153322.7821276,390000,27.978626251220703
1777153333.2720587,400000,34.442787170410156
1777153344.767317,410000,29.686899185180664
1777153366.3728473,420000,25.150854110717773
1777153377.7358017,430000,31.21101951599121
1777153388.7365005,440000,25.80730438232422
1777153399.3589547,450000,21.04081153869629
1777153409.6943853,460000,26.126047134399414
1777153421.636889,470000,29.671092987060547
1777153432.2881315,480000,23.58184242248535
1777153443.0675335,490000,27.192691802978516
1777153454.5000002,500000,28.86035919189453
1777153465.6510592,510000,29.467506408691406
1777153488.2354984,520000,22.595840454101562
1777153498.6201396,530000,24.04873275756836
1777153510.1775053,540000,22.529884338378906
1777153520.6642742,550000,23.549697875976562
1777153531.6861732,560000,21.006288528442383
1777153542.5149963,570000,20.712953567504883
1777153554.6647794,580000,23.107046127319336
1777153564.8912902,590000,20.45876121520996
1777153576.4117963,600000,22.29840660095215
1777153587.4298627,610000,24.490842819213867
1777153609.6610758,620000,20.6707763671875
1777153620.9326062,630000,17.341609954833984
1777153631.6366835,640000,18.272743225097656
1777153642.72892,650000,16.281042098999023
1777153654.296807,660000,18.01064109802246
1777153665.2874002,670000,17.24995231628418
1777153676.712675,680000,19.13150978088379
1777153687.909512,690000,17.963104248046875
1777153698.3617668,700000,18.856035232543945
1777153710.175992,710000,18.38274383544922
1777153732.231989,720000,17.061126708984375
1777153743.2470088,730000,16.125614166259766
1777153754.443093,740000,15.521950721740723
1777153765.7851493,750000,14.964622497558594
1777153776.9015508,760000,15.404312133789062
1777153788.417542,770000,17.511842727661133
1777153799.289558,780000,15.406984329223633
1777153810.447071,790000,16.797433853149414
1777153820.7123897,800000,16.718997955322266
1777153831.6661832,810000,15.753557205200195
1777153842.6512258,820000,18.58155632019043
1777153864.1288784,830000,15.569817543029785
1777153875.4958694,840000,15.271466255187988
1777153886.9404395,850000,14.5968599319458
1777153897.1995099,860000,12.637990951538086
1777153909.0380266,870000,13.457623481750488
1777153919.8845806,880000,16.67949867248535
1777153931.518517,890000,13.583354949951172
1777153942.3809156,900000,14.45124340057373
1777153953.5640655,910000,14.070425987243652
1777153964.6099296,920000,12.241033554077148
1777153987.2107127,930000,10.936240196228027
1777153998.1428552,940000,13.765946388244629
1777154009.2201433,950000,15.302165031433105
1777154020.758507,960000,12.00633430480957
1777154032.2280467,970000,13.218174934387207
1777154043.6430871,980000,10.939661026000977
1777154055.2787235,990000,13.392292976379395
1777154066.8013358,1000000,13.300908088684082
1777154077.9141097,1010000,12.100147247314453
1777154089.9862218,1020000,12.398226737976074
1777154112.5320275,1030000,12.46656322479248
1777154123.504644,1040000,12.256951332092285
1777154135.2566178,1050000,12.42630672454834
1777154147.0390706,1060000,10.28839111328125
