Wall time,Step,Value
1777152876.5201108,10000,1123.5263671875
1777152889.1953473,20000,862.5555419921875
1777152899.3147316,30000,989.2881469726562
1777152910.1972249,40000,1215.176513671875
1777152920.7841835,50000,807.55419921875
1777152931.1744459,60000,979.042236328125
1777152942.713534,70000,853.4545288085938
1777152953.6280706,80000,1100.48388671875
1777152964.3062959,90000,1091.933349609375
1777152974.5517895,100000,1020.741943359375
1777152996.30139,110000,976.1044921875
1777153006.9033988,120000,740.8085327148438
1777153017.4774995,130000,1159.0
1777153027.958229,140000,1034.34423828125
1777153038.9698107,150000,1145.4385986328125
1777153049.905452,160000,1039.78466796875
1777153060.3726976,170000,1049.77197265625
1777153070.7451231,180000,964.3285522460938
1777153081.7004452,190000,1014.5968017578125
1777153093.2398636,200000,957.5555419921875
1777153114.1059418,210000,979.9000244140625
1777153125.660302,220000,1039.51513671875
1777153136.781922,230000,1125.9193115234375
1777153147.9387455,240000,1027.787841796875
1777153158.6281383,250000,1068.4920654296875
1777153169.9387429,260000,1113.2105712890625
1777153180.493065,270000,864.34521484375
1777153191.7050364,280000,969.7887573242188
1777153202.75113,290000,1022.0
1777153212.6371925,300000,1085.189697265625
1777153234.4643264,310000,736.7171630859375
1777153245.3676808,320000,1180.0701904296875
1777153256.057351,330000,975.6216430664062
1777153267.3530364,340000,967.7183227539062
1777153278.5929573,350000,957.6865844726562
1777153289.3923225,360000,1081.8548583984375
1777153300.7255874,370000,1013.1940307617188
1777153312.1127067,380000,1246.4791259765625
1777153322.7821276,390000,1015.265625
1777153333.2730637,400000,1087.45458984375
1777153344.767317,410000,774.494873046875
1777153366.3728473,420000,751.1199951171875
1777153377.7368052,430000,974.1842041015625
1777153388.7375004,440000,683.08740234375
1777153399.3589547,450000,822.1927490234375
1777153409.6948886,460000,911.474365234375
1777153421.637887,470000,987.4078979492188
1777153432.2881315,480000,700.3168334960938
1777153443.0675335,490000,956.8985595703125
1777153454.5000002,500000,842.6555786132812
1777153465.6520627,510000,929.7999877929688
1777153488.2360013,520000,689.1327514648438
1777153498.6201396,530000,861.0786743164062
1777153510.1785102,540000,914.5384521484375
1777153520.6642742,550000,864.87060546875
1777153531.6871777,560000,790.741943359375
1777153542.5149963,570000,658.4400024414062
1777153554.6647794,580000,932.6588134765625
1777153564.8912902,590000,682.638916015625
1777153576.4117963,600000,887.8658447265625
1777153587.4298627,610000,801.5054931640625
1777153609.6610758,620000,769.0098876953125
1777153620.9326062,630000,662.0982055664062
1777153631.6366835,640000,725.33642578125
1777153642.72892,650000,664.3189697265625
1777153654.2978108,660000,762.129638671875
1777153665.2879157,670000,832.2637329101562
1777153676.712675,680000,707.97412109375
1777153687.909512,690000,698.8151245117188
1777153698.3627665,700000,819.20751953125
1777153710.175992,710000,808.8942260742188
1777153732.231989,720000,640.8468017578125
1777153743.2470088,730000,610.0822143554688
1777153754.4440942,740000,577.9000244140625
1777153765.7851493,750000,663.8174438476562
1777153776.9015508,760000,582.388916015625
1777153788.417542,770000,766.3486328125
1777153799.289558,780000,566.2282104492188
1777153810.4480748,790000,716.462158203125
1777153820.7133925,800000,743.3125
1777153831.6673532,810000,595.1925659179688
1777153842.6527328,820000,741.1531372070312
1777153864.1288784,830000,570.368408203125
1777153875.4958694,840000,425.02691650390625
1777153886.9404395,850000,495.88525390625
1777153897.1995099,860000,423.058837890625
1777153909.0380266,870000,536.6190185546875
1777153919.8845806,880000,496.6864929199219
1777153931.518517,890000,494.054931640625
1777153942.3809156,900000,643.2835693359375
1777153953.5640655,910000,464.7449035644531
1777153964.6099296,920000,467.6095275878906
1777153987.2112372,930000,387.12396240234375
1777153998.143864,940000,447.3943786621094
1777154009.2201433,950000,576.9036254882812
1777154020.758507,960000,436.7706298828125
1777154032.2280467,970000,499.49462890625
1777154043.6430871,980000,403.5526428222656
1777154055.2787235,990000,586.7548217773438
1777154066.8013358,1000000,516.3988647460938
1777154077.9151168,1010000,470.19171142578125
1777154089.9862218,1020000,413.75
1777154112.5320275,1030000,438.68182373046875
1777154123.504644,1040000,423.840576171875
1777154135.2581205,1050000,455.0857238769531
1777154147.0390706,1060000,307.78204345703125
1777154159.0526469,1070000,334.9072265625
1777154169.9467356,1080000,349.08428955078125
1777154181.5646143,1090000,381.29364013671875
1777154193.07815,1100000,365.0823974609375
1777154204.3095865,1110000,449.74639892578125
1777154215.5186908,1120000,461.9711608886719
1777154237.1473525,1130000,387.5843505859375
1777154247.8535407,1140000,373.0079650878906
1777154258.933566,1150000,303.3999938964844
1777154270.7424293,1160000,323.16778564453125
1777154282.2186291,1170000,328.3546142578125
1777154293.7548857,1180000,333.355712890625
1777154305.3385975,1190000,388.4471435546875
1777154316.563664,1200000,334.7084655761719
1777154328.321284,1210000,457.5688171386719
1777154339.36842,1220000,402.77777099609375
1777154350.4229703,1230000,329.243896484375
1777154372.1663754,1240000,300.2121276855469
1777154383.3421383,1250000,293.8255920410156
1777154395.4474783,1260000,287.06915283203125
1777154406.5749083,1270000,361.86822509765625
1777154418.1609006,1280000,343.7735290527344
1777154429.8980083,1290000,328.39215087890625
1777154441.2019987,1300000,267.9773864746094
1777154452.2705297,1310000,361.9398498535156
1777154463.7632868,1320000,349.6761474609375
1777154475.3206542,1330000,330.6069030761719
1777154498.0620794,1340000,258.91192626953125
1777154510.6762602,1350000,282.4666748046875
1777154521.8268766,1360000,302.956787109375
1777154533.861591,1370000,270.4324951171875
1777154545.6858876,1380000,286.97100830078125
1777154557.3869162,1390000,292.6978759765625
1777154569.0995836,1400000,273.22589111328125
1777154580.5216174,1410000,303.90185546875
1777154592.1566873,1420000,305.4478454589844
1777154603.537378,1430000,316.53533935546875
1777154626.5928438,1440000,289.41400146484375
1777154638.5185862,1450000,278.9265441894531
1777154650.2247968,1460000,252.2929229736328
1777154661.653089,1470000,273.60540771484375
1777154673.1966252,1480000,287.8546447753906
1777154684.5178368,1490000,318.4397277832031
1777154696.450914,1500000,290.2271423339844
1777154708.6319907,1510000,251.4120635986328
1777154720.2551358,1520000,272.8797912597656
1777154731.7220902,1530000,272.54052734375
1777154754.989906,1540000,239.72860717773438
1777154766.6673548,1550000,271.1584777832031
1777154778.2238562,1560000,255.3384552001953
1777154789.7506053,1570000,288.8562927246094
