Wall time,Step,Value
1775562323.8114297,10000,-2.9752860069274902
1775562356.9471092,20000,-2.683708429336548
1775562387.4525912,30000,-0.9320871829986572
1775562417.479972,40000,0.2716895043849945
1775562447.4556353,50000,0.8134641051292419
1775562477.3596795,60000,1.6822057962417603
1775562506.40212,70000,0.8983664512634277
1775562535.8989203,80000,1.6859997510910034
1775562567.4833202,90000,0.28924980759620667
1775562598.1849382,100000,1.1364374160766602
1775562628.5742986,110000,2.393718719482422
1775562659.1431887,120000,2.606727123260498
1775562689.9091063,130000,4.35306978225708
1775562721.5517285,140000,2.911771297454834
1775562754.0642655,150000,4.617395401000977
1775562785.4957366,160000,4.786749839782715
1775562821.3302462,170000,5.007456302642822
1775562852.8911166,180000,4.540750026702881
1775562883.4330988,190000,3.143552541732788
1775562916.7334263,200000,4.210195064544678
1775562949.6439617,210000,5.157888889312744
1775562982.4111965,220000,5.353518962860107
1775563013.1313915,230000,5.15882682800293
1775563045.2036798,240000,5.3813395500183105
1775563078.3843827,250000,5.827467918395996
1775563110.3362129,260000,6.052565097808838
1775563142.6455617,270000,5.509740829467773
1775563174.4255323,280000,5.644777774810791
1775563206.4432151,290000,6.570322036743164
1775563237.539209,300000,5.572326183319092
1775563268.8241148,310000,6.136762619018555
1775563300.5629838,320000,6.7239837646484375
1775563331.9347317,330000,5.465478897094727
1775563362.4850552,340000,6.311368465423584
1775563395.7616396,350000,5.671584606170654
1775563426.9026809,360000,6.697800159454346
1775563458.5554996,370000,6.70052433013916
1775563489.9275236,380000,6.407593250274658
1775563522.1444273,390000,6.601689338684082
1775563553.830767,400000,6.905130863189697
1775563584.332676,410000,6.240909099578857
1775563617.2166536,420000,6.892186641693115
1775563649.1469884,430000,6.565881252288818
1775563681.2357757,440000,7.351211071014404
1775563714.0862288,450000,6.873910427093506
1775563746.0529413,460000,7.4868059158325195
1775563779.0780663,470000,7.900716304779053
1775563812.5222442,480000,7.563226699829102
1775563844.759846,490000,6.587676525115967
1775563876.7412941,500000,8.328261375427246
1775563909.3735814,510000,7.863951683044434
1775563942.7496777,520000,7.134042263031006
1775563975.7636526,530000,8.060442924499512
1775564008.208776,540000,8.286919593811035
1775564039.8325744,550000,8.086348533630371
1775564071.3907526,560000,7.716960906982422
1775564104.2519035,570000,7.627727031707764
1775564135.2482204,580000,8.451650619506836
1775564168.8308272,590000,8.233916282653809
1775564203.4955075,600000,8.366568565368652
1775564236.5167935,610000,7.711114406585693
1775564271.0104864,620000,8.106470108032227
1775564302.5086527,630000,8.617230415344238
1775564333.2933319,640000,7.949202060699463
1775564363.4665346,650000,7.933351516723633
1775564393.7807562,660000,7.982337474822998
1775564424.2177339,670000,8.40168285369873
1775564452.8137147,680000,7.41179084777832
1775564482.697052,690000,8.31687068939209
1775564512.7826552,700000,8.520086288452148
1775564542.5636592,710000,8.494810104370117
1775564573.169721,720000,8.229105949401855
1775564603.785904,730000,8.372065544128418
1775564633.7602284,740000,8.792083740234375
1775564663.5664594,750000,8.622504234313965
1775564694.345284,760000,8.435190200805664
1775564724.288008,770000,8.658085823059082
1775564754.6947775,780000,8.7203950881958
1775564785.397457,790000,8.632509231567383
1775564815.5404055,800000,8.537989616394043
1775564845.3948958,810000,7.840132236480713
1775564875.7160184,820000,8.675261497497559
1775564906.537436,830000,8.709833145141602
1775564937.8402872,840000,8.272610664367676
1775564970.1334777,850000,8.483052253723145
1775565001.502598,860000,9.046385765075684
1775565032.7571092,870000,9.164972305297852
1775565063.1602032,880000,8.392172813415527
1775565093.744106,890000,8.908462524414062
1775565124.1749132,900000,8.618570327758789
1775565154.9023478,910000,8.634808540344238
1775565185.2899592,920000,8.783177375793457
1775565215.1765788,930000,8.829179763793945
1775565246.0331397,940000,8.761605262756348
1775565275.4312394,950000,9.098788261413574
1775565304.225323,960000,8.543246269226074
1775565334.68827,970000,9.19079303741455
1775565365.203846,980000,8.757658004760742
1775565395.5362663,990000,9.056947708129883
1775565426.1936753,1000000,8.507102966308594
