Wall time,Step,Value
1775568180.4254277,10000,1.0289510488510132
1775568240.0682182,20000,1.0075386762619019
1775568298.2980995,30000,0.9449912905693054
1775568357.236779,40000,0.8910938501358032
1775568414.8933637,50000,0.9008429646492004
1775568471.4880567,60000,0.9245057702064514
1775568528.6324382,70000,0.9013907313346863
1775568588.024929,80000,0.927867591381073
1775568647.9600525,90000,0.9304866790771484
1775568701.0588822,100000,0.9059544205665588
1775568753.937869,110000,0.8618733882904053
1775568807.5591369,120000,0.8618001937866211
1775568861.4806516,130000,0.8634220957756042
1775568915.9667087,140000,0.849399745464325
1775568970.6800258,150000,0.8555224537849426
1775569025.2150862,160000,0.8685417175292969
1775569080.1405766,170000,0.8788184523582458
1775569133.6598785,180000,0.8854154348373413
1775569188.1922462,190000,0.8928965330123901
1775569242.7570038,200000,0.9008278250694275
1775569297.3497148,210000,0.9093725681304932
1775569351.0104299,220000,0.9120126962661743
1775569405.8431854,230000,0.915337085723877
1775569460.0245914,240000,0.8964322805404663
1775569515.0836942,250000,0.8650563359260559
1775569570.0107245,260000,0.8634410500526428
1775569624.551754,270000,0.8491643071174622
1775569680.1992779,280000,0.8499212265014648
1775569735.3005993,290000,0.8516840934753418
1775569789.9346187,300000,0.8309736847877502
1775569845.4209871,310000,0.8301198482513428
1775569900.56003,320000,0.8274361491203308
1775569955.6239371,330000,0.8282233476638794
1775570010.2673526,340000,0.826202392578125
1775570066.6099682,350000,0.8221270442008972
1775570126.9520729,360000,0.8110101819038391
1775570185.4672835,370000,0.8037626147270203
1775570245.7705507,380000,0.7918217778205872
1775570305.7628675,390000,0.78341144323349
1775570365.498312,400000,0.7859947085380554
1775570425.695242,410000,0.7717034816741943
1775570485.0191693,420000,0.7580323219299316
1775570545.698147,430000,0.7364868521690369
1775570605.5497026,440000,0.7384671568870544
1775570666.7884357,450000,0.7392218708992004
1775570726.631868,460000,0.7496103644371033
1775570787.2964609,470000,0.7508421540260315
1775570846.966651,480000,0.7569796442985535
1775570909.5351248,490000,0.7537642121315002
1775570967.8850377,500000,0.7516742944717407
