Wall time,Step,Value
1775562323.8114297,10000,442.2727355957031
1775562356.951625,20000,431.521728515625
1775562387.4525912,30000,397.0434875488281
1775562417.478968,40000,351.7930908203125
1775562447.4556353,50000,347.0
1775562477.3596795,60000,302.0294189453125
1775562506.4011166,70000,343.23333740234375
1775562535.8989203,80000,331.21429443359375
1775562567.4833202,90000,363.71429443359375
1775562598.1849382,100000,323.46875
1775562628.5742986,110000,322.8125
1775562659.1431887,120000,284.51513671875
1775562689.9081025,130000,238.93023681640625
1775562721.5507286,140000,280.0
1775562754.0642655,150000,235.76744079589844
1775562785.4957366,160000,225.68182373046875
1775562821.3302462,170000,216.45652770996094
1775562852.8911166,180000,245.77499389648438
1775562883.4330988,190000,264.34210205078125
1775562916.7334263,200000,237.31707763671875
1775562949.6439617,210000,217.42222595214844
1775562982.4111965,220000,195.28846740722656
1775563013.1303926,230000,195.5
1775563045.2036798,240000,197.5660400390625
1775563078.3843827,250000,204.36170959472656
1775563110.3357081,260000,205.36170959472656
1775563142.6495697,270000,183.77359008789062
1775563174.4255323,280000,194.70370483398438
1775563206.4416509,290000,171.89999389648438
1775563237.5427172,300000,206.13333129882812
1775563268.823611,310000,164.85000610351562
1775563300.5665083,320000,165.7096710205078
1775563331.937749,330000,206.0425567626953
1775563362.4850552,340000,175.7894744873047
1775563395.7616396,350000,187.3773651123047
1775563426.9026809,360000,162.01638793945312
1775563458.5600102,370000,167.43333435058594
1775563489.9265199,380000,170.1666717529297
1775563522.148934,390000,169.877197265625
1775563553.830767,400000,161.8688507080078
1775563584.332676,410000,181.5892791748047
1775563617.2196536,420000,132.44595336914062
1775563649.1469884,430000,171.31666564941406
1775563681.2392862,440000,139.6999969482422
1775563714.0862288,450000,148.32835388183594
1775563746.0529413,460000,146.776123046875
1775563779.0765643,470000,128.79730224609375
1775563812.5212467,480000,136.9600067138672
1775563844.759846,490000,148.159423828125
1775563876.7458043,500000,111.26436614990234
1775563909.3735814,510000,117.1686782836914
1775563942.7496777,520000,144.69444274902344
1775563975.7671661,530000,118.5
1775564008.208776,540000,101.3465347290039
1775564039.8365839,550000,112.70454406738281
1775564071.3907526,560000,129.14102172851562
1775564104.2559173,570000,127.24674987792969
1775564135.2527764,580000,97.1568603515625
1775564168.8308272,590000,103.64583587646484
1775564203.494507,600000,104.30208587646484
1775564236.5202994,610000,137.95652770996094
1775564271.0104864,620000,123.13953399658203
1775564302.5121615,630000,81.44642639160156
1775564333.2933319,640000,115.14606475830078
1775564363.465532,650000,111.96739196777344
1775564393.7842684,660000,112.74390411376953
1775564424.2177339,670000,100.39604187011719
1775564452.8137147,680000,154.2985076904297
1775564482.697052,690000,105.96808624267578
1775564512.786162,700000,102.71739196777344
1775564542.5636592,710000,99.95049285888672
1775564573.1737351,720000,103.03191375732422
1775564603.7904158,730000,96.79047393798828
1775564633.759726,740000,92.73831939697266
1775564663.565458,750000,91.12727355957031
1775564694.3487928,760000,94.42857360839844
1775564724.2925138,770000,93.28571319580078
1775564754.6993015,780000,74.223876953125
1775564785.4014673,790000,90.63888549804688
1775564815.543911,800000,97.30000305175781
1775564845.3948958,810000,119.55421447753906
1775564875.7150185,820000,91.08928680419922
1775564906.541967,830000,72.72518920898438
1775564937.8402872,840000,106.04444122314453
1775564970.1334777,850000,91.06086730957031
1775565001.5056036,860000,78.89763641357422
1775565032.761375,870000,65.47916412353516
1775565063.1642034,880000,98.80769348144531
1775565093.749675,890000,71.66417694091797
1775565124.1788213,900000,92.82243347167969
1775565154.906855,910000,90.13761138916016
1775565185.2899592,920000,81.447998046875
1775565215.1800976,930000,82.77586364746094
1775565246.0331397,940000,85.28333282470703
1775565275.4348655,950000,66.20437622070312
1775565304.2290113,960000,86.57376861572266
1775565334.6927786,970000,61.83116912841797
1775565365.2033408,980000,90.25
1775565395.5397718,990000,69.85606384277344
1775565426.1936753,1000000,101.81632995605469
